file_name,agency,release_date,incident_date,incident_location,file_type,source_url,download_url,dvids_video_id,downloaded,downloaded_at,first_downloaded_at,last_verified_at,notes,content_category,media_available,ocr_status,article_priority,reader_interest,risk_level,note_series,download_scope,human_review_required
DOW-UAP-PR096_HH11_03_July_2018_UAPs.mp4,Department of War,2026-05-22,2018,CENTCOM,VID,https://www.war.gov/UFO/,,1007726,true,2026-06-18 22:08:43 JST,2026-06-14 21:36:18 JST,2026-06-18 22:08:43 JST,release_date_normalized_from:5/22/26,unclassified,video,not_applicable_video,unreviewed,unreviewed,unreviewed,unassigned,candidate,true
DOW-UAP-PR097_Hi-Res_CALLSIGN_Observes_UAP_on_25SEP19_at_2135Z.mp4,Department of War,2026-05-22,2019,CENTCOM,VID,https://www.war.gov/UFO/,,1007728,true,2026-06-18 22:08:43 JST,2026-06-14 21:36:18 JST,2026-06-18 22:08:43 JST,release_date_normalized_from:5/22/26,unclassified,video,not_applicable_video,unreviewed,unreviewed,unreviewed,unassigned,candidate,true
DOW-UAP-PR098_UFOs_in_formation_over_Persian_Gulf.mp4,Department of War,2026-05-22,,CENTCOM,VID,https://www.war.gov/UFO/,,1007737,true,2026-06-18 22:08:43 JST,2026-06-14 21:36:18 JST,2026-06-18 22:08:43 JST,release_date_normalized_from:5/22/26,unclassified,video,not_applicable_video,unreviewed,unreviewed,unreviewed,unassigned,candidate,true
DOW-UAP-PR099_Hi-Res_CALLSIGN_Observes_UAP_on_25SEP19_at_1715Z.mp4,Department of War,2026-05-22,2023,CENTCOM,VID,https://www.war.gov/UFO/,,1007738,true,2026-06-18 22:08:43 JST,2026-06-14 21:36:18 JST,2026-06-18 22:08:43 JST,release_date_normalized_from:5/22/26,unclassified,video,not_applicable_video,unreviewed,unreviewed,unreviewed,unassigned,candidate,true
fbi-photo-a1.png,FBI,5/8/26,Late 2025,N/A,IMG,https://www.war.gov/UFO/,https://www.war.gov/medialink/ufo/release_1/fbi-photo-a1.png,1006111,true,2026-06-18 22:08:43 JST,2026-06-14 21:36:18 JST,2026-06-18 22:08:43 JST,,unclassified,image,not_applicable_image,unreviewed,unreviewed,unreviewed,unassigned,candidate,true
fbi-photo-a2.png,FBI,5/8/26,Late 2025,N/A,IMG,https://www.war.gov/UFO/,https://www.war.gov/medialink/ufo/release_1/fbi-photo-a2.png,,true,2026-06-18 22:08:43 JST,2026-06-14 21:36:18 JST,2026-06-18 22:08:43 JST,,unclassified,image,not_applicable_image,unreviewed,unreviewed,unreviewed,unassigned,metadata_only,true
fbi-photo-a3.png,FBI,5/8/26,Late 2025,N/A,IMG,https://www.war.gov/UFO/,https://www.war.gov/medialink/ufo/release_1/fbi-photo-a3.png,,true,2026-06-18 22:08:43 JST,2026-06-14 21:36:18 JST,2026-06-18 22:08:43 JST,,unclassified,image,not_applicable_image,unreviewed,unreviewed,unreviewed,unassigned,metadata_only,true
fbi-photo-a4.png,FBI,5/8/26,Late 2025,N/A,IMG,https://www.war.gov/UFO/,https://www.war.gov/medialink/ufo/release_1/fbi-photo-a4.png,,true,2026-06-18 22:08:43 JST,2026-06-14 21:36:18 JST,2026-06-18 22:08:43 JST,,unclassified,image,not_applicable_image,unreviewed,unreviewed,unreviewed,unassigned,metadata_only,true
fbi-photo-a5.png,FBI,5/8/26,Late 2025,N/A,IMG,https://www.war.gov/UFO/,https://www.war.gov/medialink/ufo/release_1/fbi-photo-a5.png,,true,2026-06-18 22:08:43 JST,2026-06-14 21:36:18 JST,2026-06-18 22:08:43 JST,,unclassified,image,not_applicable_image,unreviewed,unreviewed,unreviewed,unassigned,metadata_only,true
fbi-photo-a6.png,FBI,5/8/26,Late 2025,N/A,IMG,https://www.war.gov/UFO/,https://www.war.gov/medialink/ufo/release_1/fbi-photo-a6.png,,true,2026-06-18 22:08:43 JST,2026-06-14 21:36:18 JST,2026-06-18 22:08:43 JST,,unclassified,image,not_applicable_image,unreviewed,unreviewed,unreviewed,unassigned,metadata_only,true
fbi-photo-a7.png,FBI,5/8/26,Late 2025,N/A,IMG,https://www.war.gov/UFO/,https://www.war.gov/medialink/ufo/release_1/fbi-photo-a7.png,,true,2026-06-18 22:08:43 JST,2026-06-14 21:36:18 JST,2026-06-18 22:08:43 JST,,unclassified,image,not_applicable_image,unreviewed,unreviewed,unreviewed,unassigned,metadata_only,true
fbi-photo-a8.png,FBI,5/8/26,Late 2025,N/A,IMG,https://www.war.gov/UFO/,https://www.war.gov/medialink/ufo/release_1/fbi-photo-a8.png,,true,2026-06-18 22:08:43 JST,2026-06-14 21:36:18 JST,2026-06-18 22:08:43 JST,,unclassified,image,not_applicable_image,unreviewed,unreviewed,unreviewed,unassigned,metadata_only,true
fbi-photo-b1.pdf,FBI,5/8/26,Late 2025,Western United States,PDF,https://www.war.gov/UFO/,https://www.war.gov/medialink/ufo/release_1/fbi-photo-b1.pdf,,true,2026-06-18 22:08:43 JST,2026-06-14 21:36:18 JST,2026-06-18 22:08:43 JST,,unclassified,pdf,unknown,unreviewed,unreviewed,unreviewed,unassigned,candidate,true
fbi-photo-b2.pdf,FBI,5/8/26,Late 2025,Western United States,PDF,https://www.war.gov/UFO/,https://www.war.gov/medialink/ufo/release_1/fbi-photo-b2.pdf,,true,2026-06-18 22:08:43 JST,2026-06-14 21:36:18 JST,2026-06-18 22:08:43 JST,,unclassified,pdf,unknown,unreviewed,unreviewed,unreviewed,unassigned,candidate,true
fbi-photo-b3.pdf,FBI,5/8/26,Late 2025,Western United States,PDF,https://www.war.gov/UFO/,https://www.war.gov/medialink/ufo/release_1/fbi-photo-b3.pdf,,true,2026-06-18 22:08:43 JST,2026-06-14 21:36:18 JST,2026-06-18 22:08:43 JST,,unclassified,pdf,unknown,unreviewed,unreviewed,unreviewed,unassigned,candidate,true
fbi-photo-b4.pdf,FBI,5/8/26,Late 2025,Western United States,PDF,https://www.war.gov/UFO/,https://www.war.gov/medialink/ufo/release_1/fbi-photo-b4.pdf,,true,2026-06-18 22:08:43 JST,2026-06-14 21:36:18 JST,2026-06-18 22:08:43 JST,,unclassified,pdf,unknown,unreviewed,unreviewed,unreviewed,unassigned,candidate,true
fbi-photo-b5.pdf,FBI,5/8/26,Late 2025,Western United States,PDF,https://www.war.gov/UFO/,https://www.war.gov/medialink/ufo/release_1/fbi-photo-b5.pdf,,true,2026-06-18 22:08:43 JST,2026-06-14 21:36:18 JST,2026-06-18 22:08:43 JST,,unclassified,pdf,unknown,unreviewed,unreviewed,unreviewed,unassigned,candidate,true
fbi-photo-b6.pdf,FBI,5/8/26,Late 2025,Western United States,PDF,https://www.war.gov/UFO/,https://www.war.gov/medialink/ufo/release_1/fbi-photo-b6.pdf,,true,2026-06-18 22:08:43 JST,2026-06-14 21:36:18 JST,2026-06-18 22:08:43 JST,,unclassified,pdf,unknown,unreviewed,unreviewed,unreviewed,unassigned,candidate,true
fbi-photo-b7.pdf,FBI,5/8/26,Late 2025,Western United States,PDF,https://www.war.gov/UFO/,https://www.war.gov/medialink/ufo/release_1/fbi-photo-b7.pdf,,true,2026-06-18 22:08:43 JST,2026-06-14 21:36:18 JST,2026-06-18 22:08:43 JST,,unclassified,pdf,unknown,unreviewed,unreviewed,unreviewed,unassigned,candidate,true
fbi-photo-b8.pdf,FBI,5/8/26,Late 2025,Western United States,PDF,https://www.war.gov/UFO/,https://www.war.gov/medialink/ufo/release_1/fbi-photo-b8.pdf,,true,2026-06-18 22:08:43 JST,2026-06-14 21:36:18 JST,2026-06-18 22:08:43 JST,,unclassified,pdf,unknown,unreviewed,unreviewed,unreviewed,unassigned,candidate,true
fbi-photo-b9.pdf,FBI,5/8/26,Late 2025,Western United States,PDF,https://www.war.gov/UFO/,https://www.war.gov/medialink/ufo/release_1/fbi-photo-b9.pdf,,true,2026-06-18 22:08:43 JST,2026-06-14 21:36:18 JST,2026-06-18 22:08:43 JST,,unclassified,pdf,unknown,unreviewed,unreviewed,unreviewed,unassigned,candidate,true
fbi-photo-b10.pdf,FBI,5/8/26,Late 2025,Western United States,PDF,https://www.war.gov/UFO/,https://www.war.gov/medialink/ufo/release_1/fbi-photo-b10.pdf,,true,2026-06-18 22:08:43 JST,2026-06-14 21:36:18 JST,2026-06-18 22:08:43 JST,,unclassified,pdf,unknown,unreviewed,unreviewed,unreviewed,unassigned,candidate,true
fbi-photo-b11.pdf,FBI,5/8/26,Late 2025,Western United States,PDF,https://www.war.gov/UFO/,https://www.war.gov/medialink/ufo/release_1/fbi-photo-b11.pdf,,true,2026-06-18 22:08:43 JST,2026-06-14 21:36:18 JST,2026-06-18 22:08:43 JST,,unclassified,pdf,unknown,unreviewed,unreviewed,unreviewed,unassigned,candidate,true
fbi-photo-b12.pdf,FBI,5/8/26,Late 2025,Western United States,PDF,https://www.war.gov/UFO/,https://www.war.gov/medialink/ufo/release_1/fbi-photo-b12.pdf,,true,2026-06-18 22:08:43 JST,2026-06-14 21:36:18 JST,2026-06-18 22:08:43 JST,,unclassified,pdf,unknown,unreviewed,unreviewed,unreviewed,unassigned,candidate,true
fbi-photo-b13.pdf,FBI,5/8/26,Late 2025,Western United States,PDF,https://www.war.gov/UFO/,https://www.war.gov/medialink/ufo/release_1/fbi-photo-b13.pdf,,true,2026-06-18 22:08:43 JST,2026-06-14 21:36:18 JST,2026-06-18 22:08:43 JST,,unclassified,pdf,unknown,unreviewed,unreviewed,unreviewed,unassigned,candidate,true
fbi-photo-b14.pdf,FBI,5/8/26,Late 2025,Western United States,PDF,https://www.war.gov/UFO/,https://www.war.gov/medialink/ufo/release_1/fbi-photo-b14.pdf,,true,2026-06-18 22:08:43 JST,2026-06-14 21:36:18 JST,2026-06-18 22:08:43 JST,,unclassified,pdf,unknown,unreviewed,unreviewed,unreviewed,unassigned,candidate,true
fbi-photo-b15.pdf,FBI,5/8/26,Late 2025,Western United States,PDF,https://www.war.gov/UFO/,https://www.war.gov/medialink/ufo/release_1/fbi-photo-b15.pdf,,true,2026-06-18 22:08:43 JST,2026-06-14 21:36:18 JST,2026-06-18 22:08:43 JST,,unclassified,pdf,unknown,unreviewed,unreviewed,unreviewed,unassigned,candidate,true
fbi-photo-b16.pdf,FBI,5/8/26,Late 2025,Western United States,PDF,https://www.war.gov/UFO/,https://www.war.gov/medialink/ufo/release_1/fbi-photo-b16.pdf,,true,2026-06-18 22:08:43 JST,2026-06-14 21:36:18 JST,2026-06-18 22:08:43 JST,,unclassified,pdf,unknown,unreviewed,unreviewed,unreviewed,unassigned,candidate,true
fbi-photo-b17.pdf,FBI,5/8/26,Late 2025,Western United States,PDF,https://www.war.gov/UFO/,https://www.war.gov/medialink/ufo/release_1/fbi-photo-b17.pdf,,true,2026-06-18 22:08:43 JST,2026-06-14 21:36:18 JST,2026-06-18 22:08:43 JST,,unclassified,pdf,unknown,unreviewed,unreviewed,unreviewed,unassigned,candidate,true
fbi-photo-b18.pdf,FBI,5/8/26,Late 2025,Western United States,PDF,https://www.war.gov/UFO/,https://www.war.gov/medialink/ufo/release_1/fbi-photo-b18.pdf,,true,2026-06-18 22:08:43 JST,2026-06-14 21:36:18 JST,2026-06-18 22:08:43 JST,,unclassified,pdf,unknown,unreviewed,unreviewed,unreviewed,unassigned,candidate,true
fbi-photo-b19.pdf,FBI,5/8/26,Late 2025,Western United States,PDF,https://www.war.gov/UFO/,https://www.war.gov/medialink/ufo/release_1/fbi-photo-b19.pdf,,true,2026-06-18 22:08:43 JST,2026-06-14 21:36:18 JST,2026-06-18 22:08:43 JST,,unclassified,pdf,unknown,unreviewed,unreviewed,unreviewed,unassigned,candidate,true
fbi-photo-b20.pdf,FBI,5/8/26,Late 2025,Western United States,PDF,https://www.war.gov/UFO/,https://www.war.gov/medialink/ufo/release_1/fbi-photo-b20.pdf,,true,2026-06-18 22:08:43 JST,2026-06-14 21:36:18 JST,2026-06-18 22:08:43 JST,,unclassified,pdf,unknown,unreviewed,unreviewed,unreviewed,unassigned,candidate,true
fbi-photo-b21.pdf,FBI,5/8/26,Late 2025,Western United States,PDF,https://www.war.gov/UFO/,https://www.war.gov/medialink/ufo/release_1/fbi-photo-b21.pdf,,true,2026-06-18 22:08:43 JST,2026-06-14 21:36:18 JST,2026-06-18 22:08:43 JST,,unclassified,pdf,unknown,unreviewed,unreviewed,unreviewed,unassigned,candidate,true
fbi-photo-b22.pdf,FBI,5/8/26,Late 2025,Western United States,PDF,https://www.war.gov/UFO/,https://www.war.gov/medialink/ufo/release_1/fbi-photo-b22.pdf,,true,2026-06-18 22:08:43 JST,2026-06-14 21:36:18 JST,2026-06-18 22:08:43 JST,,unclassified,pdf,unknown,unreviewed,unreviewed,unreviewed,unassigned,candidate,true
fbi-photo-b23.pdf,FBI,5/8/26,Late 2025,Western United States,PDF,https://www.war.gov/UFO/,https://www.war.gov/medialink/ufo/release_1/fbi-photo-b23.pdf,,true,2026-06-18 22:08:43 JST,2026-06-14 21:36:18 JST,2026-06-18 22:08:43 JST,,unclassified,pdf,unknown,unreviewed,unreviewed,unreviewed,unassigned,candidate,true
fbi-photo-b24.pdf,FBI,5/8/26,Late 2025,Western United States,PDF,https://www.war.gov/UFO/,https://www.war.gov/medialink/ufo/release_1/fbi-photo-b24.pdf,,true,2026-06-18 22:08:43 JST,2026-06-14 21:36:18 JST,2026-06-18 22:08:43 JST,,unclassified,pdf,unknown,unreviewed,unreviewed,unreviewed,unassigned,candidate,true
2024-04-30-composite-sketch.pdf,FBI,5/8/26,9/1/23,United States,PDF,https://www.war.gov/UFO/,https://www.war.gov/medialink/ufo/release_1/2024-04-30-composite-sketch.pdf,,true,2026-06-18 22:08:43 JST,2026-06-14 21:36:18 JST,2026-06-18 22:08:43 JST,,unclassified,pdf,unknown,unreviewed,unreviewed,unreviewed,unassigned,candidate,true
serial 5 redacted_redacted.pdf,FBI,5/8/26,9/1/23,United States,PDF,https://www.war.gov/UFO/,https://www.war.gov/medialink/ufo/release_1/serial 5 redacted_redacted.pdf,,true,2026-06-18 22:08:43 JST,2026-06-14 21:36:18 JST,2026-06-18 22:08:43 JST,,unclassified,pdf,unknown,unreviewed,unreviewed,unreviewed,unassigned,candidate,true
serial-3_redacted.pdf,FBI,5/8/26,9/1/23,United States,PDF,https://www.war.gov/UFO/,https://www.war.gov/medialink/ufo/release_1/serial-3_redacted.pdf,,true,2026-06-18 22:08:43 JST,2026-06-14 21:36:18 JST,2026-06-18 22:08:43 JST,,unclassified,pdf,unknown,unreviewed,unreviewed,unreviewed,unassigned,candidate,true
serial-4-redacted_redacted.pdf,FBI,5/8/26,9/1/23,United States,PDF,https://www.war.gov/UFO/,https://www.war.gov/medialink/ufo/release_1/serial-4-redacted_redacted.pdf,,true,2026-06-18 22:08:43 JST,2026-06-14 21:36:18 JST,2026-06-18 22:08:43 JST,,unclassified,pdf,unknown,unreviewed,unreviewed,unreviewed,unassigned,candidate,true
FBI-UAP-D001_FD-302_Unresolved-UAP-Report_ColoradoSprings_2022.pdf,FBI,6/12/26,"February, 2022","Colorado Springs, Colorado, U.S.",PDF,https://www.war.gov/UFO/,https://www.war.gov/medialink/ufo/061226/release_03/documents/FBI-UAP-D001_FD-302_Unresolved-UAP-Report_ColoradoSprings_2022.pdf,,true,2026-06-18 22:08:43 JST,2026-06-14 21:38:26 JST,2026-06-18 22:08:43 JST,,unclassified,pdf,unknown,unreviewed,unreviewed,unreviewed,unassigned,candidate,true
FBI-UAP-D004_FD-1057-02_Northeastern-US_2024.pdf,FBI,6/12/26,"October, 2024",Northeastern United States,PDF,https://www.war.gov/UFO/,https://www.war.gov/medialink/ufo/061226/release_03/documents/FBI-UAP-D004_FD-1057-02_Northeastern-US_2024.pdf,,true,2026-06-18 22:08:43 JST,2026-06-14 21:38:29 JST,2026-06-18 22:08:43 JST,,unclassified,pdf,unknown,unreviewed,unreviewed,unreviewed,unassigned,candidate,true
FBI-UAP-D005_FD-1057-04_Northeastern-US_2024.pdf,FBI,6/12/26,"October, 2024",Northeastern United States,PDF,https://www.war.gov/UFO/,https://www.war.gov/medialink/ufo/061226/release_03/documents/FBI-UAP-D005_FD-1057-04_Northeastern-US_2024.pdf,,true,2026-06-18 22:08:43 JST,2026-06-14 21:38:32 JST,2026-06-18 22:08:43 JST,,unclassified,pdf,unknown,unreviewed,unreviewed,unreviewed,unassigned,candidate,true
FBI-UAP-D006_FD-1057-05_Northeastern-US_2024.pdf,FBI,6/12/26,"November, 2024",Northeastern United States,PDF,https://www.war.gov/UFO/,https://www.war.gov/medialink/ufo/061226/release_03/documents/FBI-UAP-D006_FD-1057-05_Northeastern-US_2024.pdf,,true,2026-06-18 22:08:43 JST,2026-06-14 21:38:35 JST,2026-06-18 22:08:43 JST,,unclassified,pdf,unknown,unreviewed,unreviewed,unreviewed,unassigned,candidate,true
FBI-UAP-D007_FD-1057-06_Northeastern-US_2024.pdf,FBI,6/12/26,"November, 2024",Northeastern United States,PDF,https://www.war.gov/UFO/,https://www.war.gov/medialink/ufo/061226/release_03/documents/FBI-UAP-D007_FD-1057-06_Northeastern-US_2024.pdf,,true,2026-06-18 22:08:43 JST,2026-06-14 21:38:38 JST,2026-06-18 22:08:43 JST,,unclassified,pdf,unknown,unreviewed,unreviewed,unreviewed,unassigned,candidate,true
FBI-UAP-D008_FD-1057-07_Northeastern-US_2024.pdf,FBI,6/12/26,"December, 2024",Northeastern United States,PDF,https://www.war.gov/UFO/,https://www.war.gov/medialink/ufo/061226/release_03/documents/FBI-UAP-D008_FD-1057-07_Northeastern-US_2024.pdf,,true,2026-06-18 22:08:43 JST,2026-06-14 21:38:41 JST,2026-06-18 22:08:43 JST,,unclassified,pdf,unknown,unreviewed,unreviewed,unreviewed,unassigned,candidate,true
FBI-UAP-D012_Newark-Field-Office_1952-1967.pdf,FBI,6/12/26,August 1952-1967,"New Jersey, United States",PDF,https://www.war.gov/UFO/,https://www.war.gov/medialink/ufo/061226/release_03/documents/FBI-UAP-D012_Newark-Field-Office_1952-1967.pdf,,true,2026-06-18 22:08:43 JST,2026-06-14 21:38:47 JST,2026-06-18 22:08:43 JST,,unclassified,pdf,unknown,unreviewed,unreviewed,unreviewed,unassigned,candidate,true
FBI-UAP-D013_WA-UFO-Investigation_1952-1960.pdf,FBI,6/12/26,July 1952-1960,"Washington State, United States",PDF,https://www.war.gov/UFO/,https://www.war.gov/medialink/ufo/061226/release_03/documents/FBI-UAP-D013_WA-UFO-Investigation_1952-1960.pdf,,true,2026-06-18 22:08:43 JST,2026-06-14 21:38:51 JST,2026-06-18 22:08:43 JST,,unclassified,pdf,unknown,unreviewed,unreviewed,unreviewed,unassigned,candidate,true
FBI-UAP-D014_Digital-Rendering_Incident-1-1_Western-US-Event_2023.jpg,FBI,6/12/26,"October, 2023",Westen United States,IMG,https://www.war.gov/UFO/,https://www.war.gov/medialink/ufo/061226/release_03/documents/FBI-UAP-D014_Digital-Rendering_Incident-1-1_Western-US-Event_2023.jpg,,true,2026-06-18 22:08:43 JST,2026-06-14 22:18:39 JST,2026-06-18 22:08:43 JST,,unclassified,image,not_applicable_image,unreviewed,unreviewed,unreviewed,unassigned,metadata_only,true
FBI-UAP-D015_Digital-Rendering_Incident-1-2_Western-US-Event_2023.jpg,FBI,6/12/26,"October, 2023",Western United States,IMG,https://www.war.gov/UFO/,https://www.war.gov/medialink/ufo/061226/release_03/documents/FBI-UAP-D015_Digital-Rendering_Incident-1-2_Western-US-Event_2023.jpg,,true,2026-06-18 22:08:43 JST,2026-06-14 22:18:42 JST,2026-06-18 22:08:43 JST,,unclassified,image,not_applicable_image,unreviewed,unreviewed,unreviewed,unassigned,metadata_only,true
FBI-UAP-D016_Digital-Rendering_Incident-2-1_Western-US-Event_2023.jpg,FBI,6/12/26,"October, 2023",Western United States,IMG,https://www.war.gov/UFO/,https://www.war.gov/medialink/ufo/061226/release_03/documents/FBI-UAP-D016_Digital-Rendering_Incident-2-1_Western-US-Event_2023.jpg,,true,2026-06-18 22:08:43 JST,2026-06-14 22:18:46 JST,2026-06-18 22:08:43 JST,,unclassified,image,not_applicable_image,unreviewed,unreviewed,unreviewed,unassigned,metadata_only,true
FBI-UAP-D017_Digital-Rendering_Incident-2-2_Western-US-Event_2023.jpg,FBI,6/12/26,"October, 2023",Western United States,IMG,https://www.war.gov/UFO/,https://www.war.gov/medialink/ufo/061226/release_03/documents/FBI-UAP-D017_Digital-Rendering_Incident-2-2_Western-US-Event_2023.jpg,,true,2026-06-18 22:08:43 JST,2026-06-14 22:18:49 JST,2026-06-18 22:08:43 JST,,unclassified,image,not_applicable_image,unreviewed,unreviewed,unreviewed,unassigned,metadata_only,true
FBI-UAP-D018_Digital-Rendering_Incident-2-3_Western-US-Event_2023.jpg,FBI,6/12/26,"October, 2023",Western United States,IMG,https://www.war.gov/UFO/,https://www.war.gov/medialink/ufo/061226/release_03/documents/FBI-UAP-D018_Digital-Rendering_Incident-2-3_Western-US-Event_2023.jpg,,true,2026-06-18 22:08:43 JST,2026-06-14 22:18:52 JST,2026-06-18 22:08:43 JST,,unclassified,image,not_applicable_image,unreviewed,unreviewed,unreviewed,unassigned,metadata_only,true
FBI-UAP-D019_Digital-Rendering_Incident-2-4_Western-US-Event_2023.jpg,FBI,6/12/26,"October, 2023",Western United States,IMG,https://www.war.gov/UFO/,https://www.war.gov/medialink/ufo/061226/release_03/documents/FBI-UAP-D019_Digital-Rendering_Incident-2-4_Western-US-Event_2023.jpg,,true,2026-06-18 22:08:43 JST,2026-06-14 22:18:56 JST,2026-06-18 22:08:43 JST,,unclassified,image,not_applicable_image,unreviewed,unreviewed,unreviewed,unassigned,metadata_only,true
FBI-UAP-D020_Digital-Rendering_Incident-2-5_Western-US-Event_2023.jpg,FBI,6/12/26,"October, 2023",Western United States,IMG,https://www.war.gov/UFO/,https://www.war.gov/medialink/ufo/061226/release_03/documents/FBI-UAP-D020_Digital-Rendering_Incident-2-5_Western-US-Event_2023.jpg,,true,2026-06-18 22:08:43 JST,2026-06-14 22:18:59 JST,2026-06-18 22:08:43 JST,,unclassified,image,not_applicable_image,unreviewed,unreviewed,unreviewed,unassigned,metadata_only,true
FBI-UAP-D021_Digital-Rendering_Incident-1-3_Western-US-Event_2023.jpg,FBI,6/12/26,"October, 2023",Western United States,IMG,https://www.war.gov/UFO/,https://www.war.gov/medialink/ufo/061226/release_03/documents/FBI-UAP-D021_Digital-Rendering_Incident-1-3_Western-US-Event_2023.jpg,,true,2026-06-18 22:08:43 JST,2026-06-14 22:19:02 JST,2026-06-18 22:08:43 JST,,unclassified,image,not_applicable_image,unreviewed,unreviewed,unreviewed,unassigned,metadata_only,true
FBI-UAP-D022_Digital-Rendering_Incident-2-6_Western-US-Event_2023.jpg,FBI,6/12/26,"October, 2023",Western United States,IMG,https://www.war.gov/UFO/,https://www.war.gov/medialink/ufo/061226/release_03/documents/FBI-UAP-D022_Digital-Rendering_Incident-2-6_Western-US-Event_2023.jpg,,true,2026-06-18 22:08:43 JST,2026-06-14 22:19:05 JST,2026-06-18 22:08:43 JST,,unclassified,image,not_applicable_image,unreviewed,unreviewed,unreviewed,unassigned,metadata_only,true
FBI-UAP-D023_Digital-Rendering_Incident-2-7_Western-US-Event_2023.jpg,FBI,6/12/26,"October, 2023",Western United States,IMG,https://www.war.gov/UFO/,https://www.war.gov/medialink/ufo/061226/release_03/documents/FBI-UAP-D023_Digital-Rendering_Incident-2-7_Western-US-Event_2023.jpg,,true,2026-06-18 22:08:43 JST,2026-06-14 22:19:08 JST,2026-06-18 22:08:43 JST,,unclassified,image,not_applicable_image,unreviewed,unreviewed,unreviewed,unassigned,metadata_only,true
FBI-UAP-PR001_Triangle_Orbs_Northeastern_United_States_2021.mp4,FBI,6/12/26,"November, 2021",Northeastern United States,VID,https://www.war.gov/UFO/,,1010263,true,2026-06-18 22:08:43 JST,2026-06-14 21:40:25 JST,2026-06-18 22:08:43 JST,,unclassified,video,not_applicable_video,unreviewed,unreviewed,unreviewed,unassigned,candidate,true
FBI-UAP-PR002_Red_Orb_Rotation_Northeastern_United_States_2022.mp4,FBI,6/12/26,"March, 2022",Northeastern United States,VID,https://www.war.gov/UFO/,,1010264,true,2026-06-18 22:08:43 JST,2026-06-14 21:40:35 JST,2026-06-18 22:08:43 JST,,unclassified,video,not_applicable_video,unreviewed,unreviewed,unreviewed,unassigned,candidate,true
FBI-UAP-PR005_Digital_Recreation_Narrative_Statement_3-1_Western_United_States_Event_2023.mp4,FBI,6/12/26,"October, 2023",Western United States,VID,https://www.war.gov/UFO/,,1010272,true,2026-06-18 22:08:43 JST,2026-06-14 21:40:40 JST,2026-06-18 22:08:43 JST,,unclassified,video,not_applicable_video,unreviewed,unreviewed,unreviewed,unassigned,candidate,true
FBI-UAP-PR006_Digital_Recreation_Narrative_Statement_3-2_Western_United_States_Event_2023.mp4,FBI,6/12/26,"October, 2023",Western United States,VID,https://www.war.gov/UFO/,,1010276,true,2026-06-18 22:08:43 JST,2026-06-14 21:40:46 JST,2026-06-18 22:08:43 JST,,unclassified,video,not_applicable_video,unreviewed,unreviewed,unreviewed,unassigned,candidate,true
nasa-uap-d1-apollo-12-transcript-1969.pdf,NASA,5/8/26,1969,Moon,PDF,https://www.war.gov/UFO/,https://www.war.gov/medialink/ufo/release_1/nasa-uap-d1-apollo-12-transcript-1969.pdf,,true,2026-06-18 22:08:43 JST,2026-06-14 21:36:18 JST,2026-06-18 22:08:43 JST,,unclassified,pdf,unknown,unreviewed,unreviewed,unreviewed,unassigned,candidate,true
nasa-uap-d2-apollo-17-transcript-1972.pdf,NASA,5/8/26,1972,Moon,PDF,https://www.war.gov/UFO/,https://www.war.gov/medialink/ufo/release_1/nasa-uap-d2-apollo-17-transcript-1972.pdf,,true,2026-06-18 22:08:43 JST,2026-06-14 21:36:18 JST,2026-06-18 22:08:43 JST,,unclassified,pdf,unknown,unreviewed,unreviewed,unreviewed,unassigned,candidate,true
255_t_763_r1b_transcripts.pdf,NASA,5/8/26,12/5/65,Low Earth Orbit,PDF,https://www.war.gov/UFO/,https://www.war.gov/medialink/ufo/release_1/255_t_763_r1b_transcripts.pdf,,true,2026-06-18 22:08:43 JST,2026-06-14 21:36:18 JST,2026-06-18 22:08:43 JST,,unclassified,pdf,unknown,unreviewed,unreviewed,unreviewed,unassigned,candidate,true
NASA-UAP-D003A_Gemini_7_Audio_Excerpt_1965.mp4,NASA,5/8/26,12/5/65,Low Earth Orbit,AUD,https://www.war.gov/UFO/,,1006119,true,2026-06-18 22:08:43 JST,2026-06-14 21:36:18 JST,2026-06-18 22:08:43 JST,,unclassified,audio,not_applicable_audio,unreviewed,unreviewed,unreviewed,unassigned,candidate,true
nasa-uap-d4-apollo-11-technical-crew-debriefing-1969.pdf,NASA,5/8/26,1969,,PDF,https://www.war.gov/UFO/,https://www.war.gov/medialink/ufo/release_1/nasa-uap-d4-apollo-11-technical-crew-debriefing-1969.pdf,,true,2026-06-18 22:08:43 JST,2026-06-14 21:36:18 JST,2026-06-18 22:08:43 JST,,unclassified,pdf,unknown,unreviewed,unreviewed,unreviewed,unassigned,candidate,true
nasa-uap-d5-apollo-17-crew-debriefing-for-science-1973.pdf,NASA,5/8/26,1973,,PDF,https://www.war.gov/UFO/,https://www.war.gov/medialink/ufo/release_1/nasa-uap-d5-apollo-17-crew-debriefing-for-science-1973.pdf,,true,2026-06-18 22:08:43 JST,2026-06-14 21:36:18 JST,2026-06-18 22:08:43 JST,,unclassified,pdf,unknown,unreviewed,unreviewed,unreviewed,unassigned,candidate,true
